,Title,URL
2940,New York Stories,https://www.boxofficemojo.com/movies/?id=newyorkstories.htm
2941,We're No Angels,https://www.boxofficemojo.com/movies/?id=werenoangels.htm
2942,Henry V,https://www.boxofficemojo.com/movies/?id=henryv.htm
2943,Tap,https://www.boxofficemojo.com/movies/?id=tap.htm
2944,Scandal,https://www.boxofficemojo.com/movies/?id=scandal.htm
2945,Troop Beverly Hills,https://www.boxofficemojo.com/movies/?id=troopbeverlyhills.htm
2946,Deepstar Six,https://www.boxofficemojo.com/movies/?id=deepstarsix.htm
2947,The Adventures of Baron Munchausen,https://www.boxofficemojo.com/movies/?id=adventuresofbaronmunchausen.htm
2948,"Enemies, A Love Story",https://www.boxofficemojo.com/movies/?id=enemiesalovestory.htm
2949,Johnny Handsome,https://www.boxofficemojo.com/movies/?id=johnnyhandsome.htm
2950,Indiana Jones and the Last Crusade,https://www.boxofficemojo.com/movies/?id=indianajonesandthelastcrusade.htm
2951,Look Who's Talking,https://www.boxofficemojo.com/movies/?id=lookwhostalking.htm
2952,Back to the Future Part II,https://www.boxofficemojo.com/movies/?id=backtothefuture2.htm
2953,Driving Miss Daisy,https://www.boxofficemojo.com/movies/?id=drivingmissdaisy.htm
2954,Dead Poets Society,https://www.boxofficemojo.com/movies/?id=deadpoetssociety.htm
2955,The War of the Roses,https://www.boxofficemojo.com/movies/?id=waroftheroses.htm
2956,Steel Magnolias,https://www.boxofficemojo.com/movies/?id=steelmagnolias.htm
2957,Turner & Hooch,https://www.boxofficemojo.com/movies/?id=turnerandhooch.htm
2958,Uncle Buck,https://www.boxofficemojo.com/movies/?id=unclebuck.htm
2959,Tango & Cash,https://www.boxofficemojo.com/movies/?id=tangoandcash.htm
2960,Sea of Love,https://www.boxofficemojo.com/movies/?id=seaoflove.htm
2961,The Abyss,https://www.boxofficemojo.com/movies/?id=abyss.htm
2962,Major League,https://www.boxofficemojo.com/movies/?id=majorleague.htm
2963,Black Rain,https://www.boxofficemojo.com/movies/?id=blackrain.htm
2964,K-9,https://www.boxofficemojo.com/movies/?id=k-9.htm
2965,Bill & Ted's Excellent Adventure,https://www.boxofficemojo.com/movies/?id=billandtedsexcellentadventure.htm
2966,The 'Burbs,https://www.boxofficemojo.com/movies/?id=burbs.htm
2967,Licence to Kill,https://www.boxofficemojo.com/movies/?id=licensetokill.htm
2968,The Bear,https://www.boxofficemojo.com/movies/?id=bear.htm
2969,Road House,https://www.boxofficemojo.com/movies/?id=roadhouse.htm
2970,The Dream Team,https://www.boxofficemojo.com/movies/?id=dreamteam.htm
2971,All Dogs Go to Heaven,https://www.boxofficemojo.com/movies/?id=alldogsgotoheaven.htm
2972,"sex, lies and videotape",https://www.boxofficemojo.com/movies/?id=sexliesandvideotape.htm
2973,Dad,https://www.boxofficemojo.com/movies/?id=dad.htm
2974,Cousins,https://www.boxofficemojo.com/movies/?id=cousins.htm
2975,Say Anything,https://www.boxofficemojo.com/movies/?id=sayanything.htm
2976,The Fly II,https://www.boxofficemojo.com/movies/?id=fly2.htm
2977,Blaze,https://www.boxofficemojo.com/movies/?id=blaze.htm
2978,Casualties of War,https://www.boxofficemojo.com/movies/?id=casualtiesofwar.htm
2979,The Fabulous Baker Boys,https://www.boxofficemojo.com/movies/?id=fabulousbakerboys.htm
2980,Shocker,https://www.boxofficemojo.com/movies/?id=shocker.htm
2981,No Holds Barred,https://www.boxofficemojo.com/movies/?id=noholdsbarred.htm
2982,Leviathan,https://www.boxofficemojo.com/movies/?id=leviathan.htm
2983,My Left Foot,https://www.boxofficemojo.com/movies/?id=myleftfoot.htm
2984,Friday the 13th Part VIII,https://www.boxofficemojo.com/movies/?id=friday13th8.htm
2985,Great Balls of Fire!,https://www.boxofficemojo.com/movies/?id=greatballsoffire.htm
2986,Pink Cadillac,https://www.boxofficemojo.com/movies/?id=pinkcadillac.htm
2987,Halloween 5,https://www.boxofficemojo.com/movies/?id=halloween5.htm
2988,Police Academy 6:City Under Siege,https://www.boxofficemojo.com/movies/?id=policeacademy6.htm
2989,Who's Harry Crumb?,https://www.boxofficemojo.com/movies/?id=whosharrycrumb.htm
2990,The Package,https://www.boxofficemojo.com/movies/?id=package.htm
2991,Cyborg,https://www.boxofficemojo.com/movies/?id=cyborg.htm
2992,Criminal Law,https://www.boxofficemojo.com/movies/?id=criminallaw.htm
2993,Renegades,https://www.boxofficemojo.com/movies/?id=renegades.htm
2994,True Believer,https://www.boxofficemojo.com/movies/?id=truebeliever.htm
2995,Cheetah,https://www.boxofficemojo.com/movies/?id=cheetah.htm
2996,Dead Bang,https://www.boxofficemojo.com/movies/?id=deadbang.htm
2997,Dead Calm,https://www.boxofficemojo.com/movies/?id=deadcalm.htm
2998,Disorganized Crime,https://www.boxofficemojo.com/movies/?id=disorganizedcrime.htm
2999,Lawrence of Arabia (re-issue) (1989),https://www.boxofficemojo.com/movies/?id=lawrenceofarabia89.htm
3000,Rain Man,https://www.boxofficemojo.com/movies/?id=rainman.htm
3001,Coming to America,https://www.boxofficemojo.com/movies/?id=comingtoamerica.htm
3002,Twins,https://www.boxofficemojo.com/movies/?id=twins.htm
3003,Die Hard,https://www.boxofficemojo.com/movies/?id=diehard.htm
3004,Cocktail,https://www.boxofficemojo.com/movies/?id=cocktail.htm
3005,Working Girl,https://www.boxofficemojo.com/movies/?id=workinggirl.htm
3006,Scrooged,https://www.boxofficemojo.com/movies/?id=scrooged.htm
3007,Beaches,https://www.boxofficemojo.com/movies/?id=beaches.htm
3008,Oliver & Company,https://www.boxofficemojo.com/movies/?id=oliverandcompany.htm
3009,A Nightmare on Elm Street 4:The Dream Master,https://www.boxofficemojo.com/movies/?id=elmst4.htm
3010,Colors,https://www.boxofficemojo.com/movies/?id=colors.htm
3011,Biloxi Blues,https://www.boxofficemojo.com/movies/?id=biloxiblues.htm
3012,The Great Outdoors,https://www.boxofficemojo.com/movies/?id=greatoutdoors.htm
3013,Big Business,https://www.boxofficemojo.com/movies/?id=bigbusiness.htm
3014,Midnight Run,https://www.boxofficemojo.com/movies/?id=midnightrun.htm
3015,Red Heat,https://www.boxofficemojo.com/movies/?id=redheat.htm
3016,Mississippi Burning,https://www.boxofficemojo.com/movies/?id=mississippiburning.htm
3017,The Accidental Tourist,https://www.boxofficemojo.com/movies/?id=accidentaltourist.htm
3018,Shoot to Kill,https://www.boxofficemojo.com/movies/?id=shoottokill.htm
3019,Betrayed,https://www.boxofficemojo.com/movies/?id=betrayed.htm
3020,Alien Nation,https://www.boxofficemojo.com/movies/?id=aliennation.htm
3021,The Fox and the Hound (re-issue),https://www.boxofficemojo.com/movies/?id=foxandthehound88.htm
3022,Short Circuit 2,https://www.boxofficemojo.com/movies/?id=shortcircuit2.htm
3023,Punchline,https://www.boxofficemojo.com/movies/?id=punchline.htm
3024,Action Jackson,https://www.boxofficemojo.com/movies/?id=actionjackson.htm
3025,The Serpent and the Rainbow,https://www.boxofficemojo.com/movies/?id=serpentandtherainbow.htm
3026,Friday the 13th Part VII,https://www.boxofficemojo.com/movies/?id=friday13th7.htm
3027,The Seventh Sign,https://www.boxofficemojo.com/movies/?id=seventhsign.htm
3028,Halloween 4:The Return of Michael Myers,https://www.boxofficemojo.com/movies/?id=halloween4.htm
3029,Johnny Be Good,https://www.boxofficemojo.com/movies/?id=johnnybegood.htm
3030,Crossing Delancey,https://www.boxofficemojo.com/movies/?id=crossingdelancey.htm
3031,She's Having a Baby,https://www.boxofficemojo.com/movies/?id=shavngababy.htm
3032,Big Top Pee-Wee,https://www.boxofficemojo.com/movies/?id=bigtoppee-wee.htm
3033,School Daze,https://www.boxofficemojo.com/movies/?id=schooldaze.htm
3034,Stand and Deliver,https://www.boxofficemojo.com/movies/?id=standanddeliver.htm
3035,The Milagro Beanfield War,https://www.boxofficemojo.com/movies/?id=milagrobeanfieldwar.htm
3036,Vice Versa,https://www.boxofficemojo.com/movies/?id=viceversa.htm
3037,They Live,https://www.boxofficemojo.com/movies/?id=theylive.htm
3038,D.O.A.,https://www.boxofficemojo.com/movies/?id=doa.htm
3039,Casual Sex?,https://www.boxofficemojo.com/movies/?id=casualsex.htm
3040,Bloodsport,https://www.boxofficemojo.com/movies/?id=bloodsport.htm
3041,Moon Over Parador,https://www.boxofficemojo.com/movies/?id=moonoverparador.htm
3042,Moving,https://www.boxofficemojo.com/movies/?id=moving.htm
3043,Shakedown,https://www.boxofficemojo.com/movies/?id=shakedown.htm
3044,Bad Dreams,https://www.boxofficemojo.com/movies/?id=baddreams.htm
3045,Switching Channels,https://www.boxofficemojo.com/movies/?id=switchingchannels.htm
3046,Clean and Sober,https://www.boxofficemojo.com/movies/?id=cleanandsober.htm
3047,High Spirits,https://www.boxofficemojo.com/movies/?id=highspirits.htm
3048,The Last Temptation of Christ,https://www.boxofficemojo.com/movies/?id=lasttemptationofchrist.htm
3049,The Blob,https://www.boxofficemojo.com/movies/?id=blob.htm
3050,Who Framed Roger Rabbit,https://www.boxofficemojo.com/movies/?id=whoframedrogerrabbit.htm
3051,Big,https://www.boxofficemojo.com/movies/?id=big.htm
3052,Crocodile Dundee II,https://www.boxofficemojo.com/movies/?id=crocodiledundee2.htm
3053,The Naked Gun:From the Files of Police Squad!,https://www.boxofficemojo.com/movies/?id=nakedgun.htm
3054,Beetlejuice,https://www.boxofficemojo.com/movies/?id=beetlejuice.htm
3055,A Fish Called Wanda,https://www.boxofficemojo.com/movies/?id=fishcalledwanda.htm
3056,Willow,https://www.boxofficemojo.com/movies/?id=willow.htm
3057,Rambo III,https://www.boxofficemojo.com/movies/?id=rambo3.htm
3058,Bull Durham,https://www.boxofficemojo.com/movies/?id=bulldurham.htm
3059,The Land Before Time,https://www.boxofficemojo.com/movies/?id=landbeforetime.htm
3060,Young Guns,https://www.boxofficemojo.com/movies/?id=youngguns.htm
3061,Dirty Rotten Scoundrels,https://www.boxofficemojo.com/movies/?id=dirtyrottenscoundrels.htm
3062,Tequila Sunrise,https://www.boxofficemojo.com/movies/?id=tequilasunrise.htm
3063,Bambi (Re-issue) (1988),https://www.boxofficemojo.com/movies/?id=bambi88.htm
3064,The Dead Pool,https://www.boxofficemojo.com/movies/?id=deadpool.htm
3065,Dangerous Liaisons,https://www.boxofficemojo.com/movies/?id=dangerousliaisons.htm
3066,Child's Play,https://www.boxofficemojo.com/movies/?id=childsplay.htm
3067,The Accused,https://www.boxofficemojo.com/movies/?id=accused.htm
3068,Ernest Saves Christmas,https://www.boxofficemojo.com/movies/?id=ernestsaveschristmas.htm
3069,Funny Farm,https://www.boxofficemojo.com/movies/?id=funnyfarm.htm
3070,Gorillas in the Mist,https://www.boxofficemojo.com/movies/?id=gorillasinthemist.htm
3071,License to Drive,https://www.boxofficemojo.com/movies/?id=licensetodrive.htm
3072,Married to the Mob,https://www.boxofficemojo.com/movies/?id=marriedtothemob.htm
3073,The Presidio,https://www.boxofficemojo.com/movies/?id=presidio.htm
3074,Tucker:The Man and His Dream,https://www.boxofficemojo.com/movies/?id=tuckerthemanandhisdream.htm
3075,Police Academy 5:Assignment:Miami Beach,https://www.boxofficemojo.com/movies/?id=policeacademy5.htm
3076,Cocoon:The Return,https://www.boxofficemojo.com/movies/?id=cocoon2.htm
3077,Above the Law,https://www.boxofficemojo.com/movies/?id=abovethelaw.htm
3078,Frantic,https://www.boxofficemojo.com/movies/?id=frantic.htm
3079,For Keeps,https://www.boxofficemojo.com/movies/?id=forkeeps.htm
3080,"Bright Lights, Big City",https://www.boxofficemojo.com/movies/?id=brightlightsbigcity.htm
3081,Masquerade,https://www.boxofficemojo.com/movies/?id=masquerade.htm
3082,Arthur 2:On the Rocks,https://www.boxofficemojo.com/movies/?id=arthur2ontherocks.htm
3083,Poltergeist III,https://www.boxofficemojo.com/movies/?id=poltergeist3.htm
3084,My Stepmother is an Alien,https://www.boxofficemojo.com/movies/?id=mystepmotherisanalien.htm
3085,Return to Snowy River,https://www.boxofficemojo.com/movies/?id=returntosnowyriver.htm
3086,I'm Gonna Git You Sucka,https://www.boxofficemojo.com/movies/?id=imgonnagityousucka.htm
3087,Mystic Pizza,https://www.boxofficemojo.com/movies/?id=mysticpizza.htm
3088,Everybody's All-American,https://www.boxofficemojo.com/movies/?id=everybodysall-american.htm
3089,Hellbound:Hellraiser II,https://www.boxofficemojo.com/movies/?id=hellraiser2.htm
3090,Caddyshack II,https://www.boxofficemojo.com/movies/?id=caddyshack2.htm
3091,The Couch Trip,https://www.boxofficemojo.com/movies/?id=couchtrip.htm
3092,Iron Eagle II,https://www.boxofficemojo.com/movies/?id=ironeagle2.htm
3093,The Unbearable Lightness of Being,https://www.boxofficemojo.com/movies/?id=unbearablelightnessofbeing.htm
3094,Return of the Living Dead 2,https://www.boxofficemojo.com/movies/?id=returnofthelivingdead2.htm
3095,Salsa - The Motion Picture,https://www.boxofficemojo.com/movies/?id=salsa.htm
3096,U2:Rattle and Hum,https://www.boxofficemojo.com/movies/?id=u2rattleandhum.htm
3097,Without a Clue,https://www.boxofficemojo.com/movies/?id=withoutaclue.htm
3098,Satisfaction,https://www.boxofficemojo.com/movies/?id=satisfaction.htm
3099,Dead Ringers,https://www.boxofficemojo.com/movies/?id=deadringers.htm
3100,Three Men and a Baby,https://www.boxofficemojo.com/movies/?id=threemenandababy.htm
3101,Beverly Hills Cop II,https://www.boxofficemojo.com/movies/?id=beverlyhillscop2.htm
3102,Moonstruck,https://www.boxofficemojo.com/movies/?id=moonstruck.htm
3103,The Secret of My Success,https://www.boxofficemojo.com/movies/?id=secretofmysuccess.htm
3104,Lethal Weapon,https://www.boxofficemojo.com/movies/?id=lethalweapon.htm
3105,Dirty Dancing,https://www.boxofficemojo.com/movies/?id=dirtydancing.htm
3106,Throw Momma From the Train,https://www.boxofficemojo.com/movies/?id=throwmommafromthetrain.htm
3107,La Bamba,https://www.boxofficemojo.com/movies/?id=labamba.htm
3108,Outrageous Fortune,https://www.boxofficemojo.com/movies/?id=outrageousfortune.htm
3109,The Living Daylights,https://www.boxofficemojo.com/movies/?id=livingdaylights.htm
3110,"Planes, Trains and Automobiles",https://www.boxofficemojo.com/movies/?id=planestrainsandautomobiles.htm
3111,Full Metal Jacket,https://www.boxofficemojo.com/movies/?id=fullmetaljacket.htm
3112,The Last Emperor,https://www.boxofficemojo.com/movies/?id=lastemperor.htm
3113,Mannequin,https://www.boxofficemojo.com/movies/?id=mannequin.htm
3114,Blind Date,https://www.boxofficemojo.com/movies/?id=blinddate.htm
3115,Spaceballs,https://www.boxofficemojo.com/movies/?id=spaceballs.htm
3116,No Way Out,https://www.boxofficemojo.com/movies/?id=nowayout.htm
3117,Adventures in Babysitting,https://www.boxofficemojo.com/movies/?id=adventuresinbabysitting.htm
3118,* batteries not included,https://www.boxofficemojo.com/movies/?id=batteriesnotincluded.htm
3119,Can't Buy Me Love,https://www.boxofficemojo.com/movies/?id=cantbuymelove.htm
3120,The Princess Bride,https://www.boxofficemojo.com/movies/?id=princessbride.htm
3121,Harry and the Hendersons,https://www.boxofficemojo.com/movies/?id=harryandthehendersons.htm
3122,Overboard,https://www.boxofficemojo.com/movies/?id=overboard.htm
3123,Innerspace,https://www.boxofficemojo.com/movies/?id=innerspace.htm
3124,Black Widow,https://www.boxofficemojo.com/movies/?id=blackwidow.htm
3125,Raising Arizona,https://www.boxofficemojo.com/movies/?id=raisingarizona.htm
3126,Empire of the Sun,https://www.boxofficemojo.com/movies/?id=empireofthesun.htm
3127,Hello Again,https://www.boxofficemojo.com/movies/?id=helloagain.htm
3128,The Principal,https://www.boxofficemojo.com/movies/?id=principal.htm
3129,The Believers,https://www.boxofficemojo.com/movies/?id=believers.htm
3130,Project X (1987),https://www.boxofficemojo.com/movies/?id=projectx.htm
3131,The Aristocats (Re-issue) (1987),https://www.boxofficemojo.com/movies/?id=aristocats87.htm
3132,Masters of the Universe,https://www.boxofficemojo.com/movies/?id=mastersoftheuniverse.htm
3133,Burglar,https://www.boxofficemojo.com/movies/?id=burglar.htm
3134,Superman IV:The Quest for Peace,https://www.boxofficemojo.com/movies/?id=superman4.htm
3135,Radio Days,https://www.boxofficemojo.com/movies/?id=radiodays.htm
3136,Ishtar,https://www.boxofficemojo.com/movies/?id=ishtar.htm
3137,Creepshow 2,https://www.boxofficemojo.com/movies/?id=creepshow2.htm
3138,The Gate,https://www.boxofficemojo.com/movies/?id=gate.htm
3139,Back to the Beach,https://www.boxofficemojo.com/movies/?id=backtothebeach.htm
3140,The Fourth Protocol,https://www.boxofficemojo.com/movies/?id=fourthprotocol.htm
3141,Fatal Beauty,https://www.boxofficemojo.com/movies/?id=fatalbeauty.htm
3142,Light of Day,https://www.boxofficemojo.com/movies/?id=lightofday.htm
3143,Someone to Watch Over Me,https://www.boxofficemojo.com/movies/?id=someonetowatchoverme.htm
3144,Maid to Order,https://www.boxofficemojo.com/movies/?id=maidtoorder.htm
3145,From the Hip,https://www.boxofficemojo.com/movies/?id=fromthehip.htm
3146,Teen Wolf Too,https://www.boxofficemojo.com/movies/?id=teenwolftoo.htm
3147,Wanted:Dead or Alive,https://www.boxofficemojo.com/movies/?id=wanteddeadoralive.htm
3148,Who's That Girl,https://www.boxofficemojo.com/movies/?id=whosthatgirl.htm
3149,Death Wish 4:The Crackdown,https://www.boxofficemojo.com/movies/?id=deathwish4.htm
3150,Fatal Attraction,https://www.boxofficemojo.com/movies/?id=fatalattraction.htm
3151,"Good Morning, Vietnam ",https://www.boxofficemojo.com/movies/?id=goodmorningvietnam.htm
3152,The Untouchables,https://www.boxofficemojo.com/movies/?id=untouchables.htm
3153,Stakeout,https://www.boxofficemojo.com/movies/?id=stakeout.htm
3154,The Witches of Eastwick,https://www.boxofficemojo.com/movies/?id=witchesofeastwick.htm
3155,Predator,https://www.boxofficemojo.com/movies/?id=predator.htm
3156,Dragnet,https://www.boxofficemojo.com/movies/?id=dragnet.htm
3157,Robocop,https://www.boxofficemojo.com/movies/?id=robocop.htm
3158,Broadcast News,https://www.boxofficemojo.com/movies/?id=broadcastnews.htm
3159,Eddie Murphy Raw,https://www.boxofficemojo.com/movies/?id=eddiemurphyraw.htm
3160,Snow White and the Seven Dwarfs (Re-issue) (1987),https://www.boxofficemojo.com/movies/?id=snowwhite87.htm
3161,A Nightmare on Elm Street 3:Dream Warriors,https://www.boxofficemojo.com/movies/?id=elmst3.htm
3162,Wall Street,https://www.boxofficemojo.com/movies/?id=wallstreet.htm
3163,Roxanne,https://www.boxofficemojo.com/movies/?id=roxanne.htm
3164,The Running Man,https://www.boxofficemojo.com/movies/?id=runningman.htm
3165,Summer School,https://www.boxofficemojo.com/movies/?id=summerschool.htm
3166,PageMissing https://www.boxofficemojo.com/movies/?id=likefatherlikeson.htm,https://www.boxofficemojo.com/movies/?id=likefatherlikeson.htm
3167,Cinderella (1987 re-issue),https://www.boxofficemojo.com/movies/?id=cinderella87.htm
3168,The Lost Boys,https://www.boxofficemojo.com/movies/?id=lostboys.htm
3169,Nuts,https://www.boxofficemojo.com/movies/?id=nuts.htm
3170,Revenge of the Nerds II:Nerds in Paradise,https://www.boxofficemojo.com/movies/?id=revengeofthenerds2.htm
3171,Police Academy 4:Citizens on Patrol,https://www.boxofficemojo.com/movies/?id=policeacademy4.htm
3172,Baby Boom,https://www.boxofficemojo.com/movies/?id=babyboom.htm
3173,Tin Men,https://www.boxofficemojo.com/movies/?id=tinmen.htm
3174,Ernest Goes to Camp,https://www.boxofficemojo.com/movies/?id=ernestgoestocamp.htm
3175,Benji the Hunted,https://www.boxofficemojo.com/movies/?id=benjithehunted.htm
3176,Jaws IV:The Revenge,https://www.boxofficemojo.com/movies/?id=jaws4.htm
3177,Critical Condition,https://www.boxofficemojo.com/movies/?id=criticalcondition.htm
3178,Suspect,https://www.boxofficemojo.com/movies/?id=suspect.htm
3179,Some Kind of Wonderful,https://www.boxofficemojo.com/movies/?id=somekindofwonderful.htm
3180,The Big Easy,https://www.boxofficemojo.com/movies/?id=bigeasy.htm
3181,Born in East L.A.,https://www.boxofficemojo.com/movies/?id=bornineastla.htm
3182,Angel Heart,https://www.boxofficemojo.com/movies/?id=angelheart.htm
3183,Over the Top,https://www.boxofficemojo.com/movies/?id=overthetop.htm
3184,Flowers in the Attic,https://www.boxofficemojo.com/movies/?id=flowersintheattic.htm
3185,Hellraiser,https://www.boxofficemojo.com/movies/?id=hellraiser.htm
3186,Prince of Darkness,https://www.boxofficemojo.com/movies/?id=princeofdarkness.htm
3187,Hamburger Hill,https://www.boxofficemojo.com/movies/?id=hamburgerhill.htm
3188,The Pick-Up Artist,https://www.boxofficemojo.com/movies/?id=pick-upartist.htm
3189,The Bedroom Window,https://www.boxofficemojo.com/movies/?id=bedroomwindow.htm
3190,Less Than Zero,https://www.boxofficemojo.com/movies/?id=lessthanzero.htm
3191,Extreme Prejudice,https://www.boxofficemojo.com/movies/?id=extremeprejudice.htm
3192,Disorderlies,https://www.boxofficemojo.com/movies/?id=disorderlies.htm
3193,Hope and Glory,https://www.boxofficemojo.com/movies/?id=hopeandglory.htm
3194,The Hidden,https://www.boxofficemojo.com/movies/?id=hidden.htm
3195,My Life as a Dog,https://www.boxofficemojo.com/movies/?id=mylifeasadog.htm
3196,House II,https://www.boxofficemojo.com/movies/?id=house2.htm
3197,Ironweed,https://www.boxofficemojo.com/movies/?id=ironweed.htm
3198,Hiding Out,https://www.boxofficemojo.com/movies/?id=hidingout.htm
3199,The Chipmunk Adventure,https://www.boxofficemojo.com/movies/?id=chipmunkadventure.htm
3200,Top Gun,https://www.boxofficemojo.com/movies/?id=topgun.htm
3201,Platoon,https://www.boxofficemojo.com/movies/?id=platoon.htm
3202,Star Trek IV:The Voyage Home,https://www.boxofficemojo.com/movies/?id=startrek4.htm
3203,Aliens,https://www.boxofficemojo.com/movies/?id=aliens.htm
3204,Ruthless People,https://www.boxofficemojo.com/movies/?id=ruthlesspeople.htm
3205,Down and Out in Beverly Hills,https://www.boxofficemojo.com/movies/?id=downandoutinbeverlyhills.htm
3206,Stand by Me,https://www.boxofficemojo.com/movies/?id=standbyme.htm
3207,Cobra,https://www.boxofficemojo.com/movies/?id=cobra.htm
3208,Police Academy 3:Back in Training,https://www.boxofficemojo.com/movies/?id=policeacademy3.htm
3209,Peggy Sue Got Married,https://www.boxofficemojo.com/movies/?id=peggysuegotmarried.htm
3210,Short Circuit,https://www.boxofficemojo.com/movies/?id=shortcircuit.htm
3211,The Fly,https://www.boxofficemojo.com/movies/?id=fly.htm
3212,Little Shop of Horrors,https://www.boxofficemojo.com/movies/?id=littleshopofhorrors.htm
3213,Running Scared,https://www.boxofficemojo.com/movies/?id=runningscared.htm
3214,Gung Ho,https://www.boxofficemojo.com/movies/?id=gungho.htm
3215,Nothing in Common,https://www.boxofficemojo.com/movies/?id=nothingincommon.htm
3216,Lady and the Tramp (re-issue) (1986),https://www.boxofficemojo.com/movies/?id=ladyandthetramp86.htm
3217,Hoosiers,https://www.boxofficemojo.com/movies/?id=hoosiers.htm
3218,Wildcats,https://www.boxofficemojo.com/movies/?id=wildcats.htm
3219,Heartburn,https://www.boxofficemojo.com/movies/?id=heartburn.htm
3220,Iron Eagle,https://www.boxofficemojo.com/movies/?id=ironeagle.htm
3221,Tough Guys,https://www.boxofficemojo.com/movies/?id=toughguys.htm
3222,F/X,https://www.boxofficemojo.com/movies/?id=fx.htm
3223,House,https://www.boxofficemojo.com/movies/?id=house.htm
3224,"Jo Jo Dancer, Your Life is Calling",https://www.boxofficemojo.com/movies/?id=jojodanceryourlifeiscalling.htm
3225,Song of the South (Re-issue),https://www.boxofficemojo.com/movies/?id=songofthesouth86.htm
3226,Howard the Duck,https://www.boxofficemojo.com/movies/?id=howardtheduck.htm
3227,Armed and Dangerous,https://www.boxofficemojo.com/movies/?id=armedanddangerous.htm
3228,Youngblood,https://www.boxofficemojo.com/movies/?id=youngblood.htm
3229,Psycho III,https://www.boxofficemojo.com/movies/?id=psycho3.htm
3230,Sweet Liberty,https://www.boxofficemojo.com/movies/?id=sweetliberty.htm
3231,Extremities,https://www.boxofficemojo.com/movies/?id=extremities.htm
3232,April Fool's Day,https://www.boxofficemojo.com/movies/?id=aprilfoolsday.htm
3233,Club Paradise,https://www.boxofficemojo.com/movies/?id=clubparadise.htm
3234,Brighton Beach Memoirs,https://www.boxofficemojo.com/movies/?id=brightonbeachmemoirs.htm
3235,Big Trouble in Little China,https://www.boxofficemojo.com/movies/?id=bigtroubleinlittlechina.htm
3236,Murphy's Law,https://www.boxofficemojo.com/movies/?id=murphyslaw.htm
3237,Deadly Friend,https://www.boxofficemojo.com/movies/?id=deadlyfriend.htm
3238,Blue Velvet,https://www.boxofficemojo.com/movies/?id=bluevelvet.htm
3239,Wise Guys,https://www.boxofficemojo.com/movies/?id=wiseguys.htm
3240,Lucas,https://www.boxofficemojo.com/movies/?id=lucas.htm
3241,The Texas Chainsaw Massacre 2,https://www.boxofficemojo.com/movies/?id=texaschainsawmassacre2.htm
3242,Quicksilver,https://www.boxofficemojo.com/movies/?id=quicksilver.htm
3243,Witchboard,https://www.boxofficemojo.com/movies/?id=witchboard.htm
3244,The Name of the Rose,https://www.boxofficemojo.com/movies/?id=nameoftherose.htm
3245,Blue City,https://www.boxofficemojo.com/movies/?id=bluecity.htm
3246,9 1/2 Weeks,https://www.boxofficemojo.com/movies/?id=9andonehalfweeks.htm
3247,Just Between Friends,https://www.boxofficemojo.com/movies/?id=justbetweenfriends.htm
3248,My Little Pony,https://www.boxofficemojo.com/movies/?id=mylittlepony.htm
3249,Transformers:The Movie,https://www.boxofficemojo.com/movies/?id=transformers.htm
3250,Crocodile Dundee,https://www.boxofficemojo.com/movies/?id=crocodiledundee.htm
3251,The Karate Kid Part II,https://www.boxofficemojo.com/movies/?id=karatekid2.htm
3252,Back to School,https://www.boxofficemojo.com/movies/?id=backtoschool.htm
3253,The Golden Child,https://www.boxofficemojo.com/movies/?id=goldenchild.htm
3254,Ferris Bueller's Day Off,https://www.boxofficemojo.com/movies/?id=ferrisbuellersdayoff.htm
3255,The Color of Money,https://www.boxofficemojo.com/movies/?id=colorofmoney.htm
3256,Legal Eagles,https://www.boxofficemojo.com/movies/?id=legaleagles.htm
3257,An American Tail,https://www.boxofficemojo.com/movies/?id=americantail.htm
3258,Heartbreak Ridge,https://www.boxofficemojo.com/movies/?id=heartbreakridge.htm
3259,Poltergeist II:The Other Side,https://www.boxofficemojo.com/movies/?id=poltergeist2.htm
3260,Pretty in Pink,https://www.boxofficemojo.com/movies/?id=prettyinpink.htm
3261,Three Amigos,https://www.boxofficemojo.com/movies/?id=threeamigos.htm
3262,About Last Night...,https://www.boxofficemojo.com/movies/?id=aboutlastnight.htm
3263,The Money Pit,https://www.boxofficemojo.com/movies/?id=moneypit.htm
3264,Hannah and Her Sisters,https://www.boxofficemojo.com/movies/?id=hannahandhersisters.htm
3265,Children of a Lesser God,https://www.boxofficemojo.com/movies/?id=childrenofalessergod.htm
3266,Jumpin' Jack Flash,https://www.boxofficemojo.com/movies/?id=jumpinjackflash.htm
3267,Soul Man,https://www.boxofficemojo.com/movies/?id=soulman.htm
3268,The Great Mouse Detective,https://www.boxofficemojo.com/movies/?id=greatmousedetective.htm
3269,The Morning After,https://www.boxofficemojo.com/movies/?id=morningafter.htm
3270,Crimes of the Heart,https://www.boxofficemojo.com/movies/?id=crimesoftheheart.htm
3271,A Room with a View,https://www.boxofficemojo.com/movies/?id=roomwithaview.htm
3272,Friday the 13th Part VI,https://www.boxofficemojo.com/movies/?id=friday13th6.htm
3273,Flight of the Navigator,https://www.boxofficemojo.com/movies/?id=flightofthenavigator.htm
3274,The Delta Force,https://www.boxofficemojo.com/movies/?id=deltaforce.htm
3275,The Mission,https://www.boxofficemojo.com/movies/?id=mission.htm
3276,Raw Deal,https://www.boxofficemojo.com/movies/?id=rawdeal.htm
